NumID,Player ID,SearchID,Last Name,First Name,Birthplace,Height,Weight,Bats,Throws,Position,BirthYear,BirthMonth,BirthDay
1425,,101426,Iwasaki,Tetsuro,Japan,175,72,Left,Right,Catcher,1933,3,9
1426,,101427,Kuroki,Hiroshige,Japan,180,77,Right,Right,First baseman,1933,4,15
1427,,101428,Aoyama,Hiroharu,Japan,173,62,Left,Left,Pitcher,1933,4,28
1428,,101429,Okiyama,Terutoshi,Japan,173,68,Left,Left,Left fielder,1933,5,1
1429,,101430,Anabuki,Yoshio,Japan,175,81,Right,Right,Left fielder,1933,5,6
1430,,101431,Ranjo,Yoshio,Japan,170,73,Right,Right,Pitcher,1933,5,16
1431,,101432,Doi,Kiyoshi,Japan,170,73,Right,Right,Catcher,1933,6,10
1432,,101433,Suzuki,Tadashi,Japan,175,76,Right,Right,Center fielder,1933,8,1
1433,,101434,Kobayashi,Katsumi,Japan,168,73,Right,Right,Pinch Hitter,1933,8,2
1434,,101435,Togashi,Hiroyuki,Japan,175,75,Right,Right,Right fielder,1933,8,6
1435,,101436,Hashimoto,Motoi,Japan,170,64,Right,Right,Second baseman,1933,8,18
1436,,101437,Nishiyama,Kazuyoshi,Japan,175,75,Right,Right,Left fielder,1933,8,22
1437,,101438,Ono,Shoichi,Japan,185,84,Left,Left,Pitcher,1933,9,30
1438,,101439,Sasaki,Shinya,Japan,168,76,Right,Right,Second baseman,1933,10,12
1439,,101440,Iwaoka,Yasuhiro,Japan,170,67,Right,Right,Shortstop,1933,11,17
1440,,101441,Yamamoto,Kakuya,Japan,178,78,Right,Right,Catcher,1933,12,17
1441,,101442,Sakai,Toshiaki,Japan,178,75,Right,Right,Catcher,1934,1,12
1442,,101443,Akiyama,Noboru,Japan,178,73,Right,Right,Pitcher,1934,2,3
1443,,101444,Mashimo,Sadao,Japan,173,64,Right,Right,Pitcher,1934,3,22
1444,,101445,Seno,Kiyoshi,Japan,175,73,Right,Right,Pinch Hitter,1934,5,23
1445,,101446,Chogin,Takashi,Japan,173,70,Right,Right,Pitcher,1934,5,26
1446,,101447,Shiomura,Masayuki,Japan,175,68,Left,Left,First baseman,1934,8,1
1447,,101448,Higaki,Tadashi,Japan,175,63,Left,Left,Pinch Hitter,1934,8,26
1448,,101449,Terada,Yosuke,Japan,180,83,Right,Right,First baseman,1934,11,19
1449,,101450,Atsuta,Ryoichi,Japan,173,71,Right,Right,Third baseman,1935,2,8
1450,,101451,Homoto,Hideaki,Japan,170,73,Left,Left,Pinch Hitter,1935,3,3
1451,,101452,Himoto,Sachio,Japan,180,76,Right,Right,Left fielder,1935,3,6
1452,,101453,Masuda,Hiroshi,Japan,173,68,Right,Right,Third baseman,1935,4,2
1453,,101454,Nakanishi,Katsumi,Japan,178,70,Right,Right,Pitcher,1935,4,6
1454,,101455,Ishiguro,Seisaku,Japan,175,68,Right,Right,Right fielder,1935,4,9
1455,,101456,Matsumoto,Haruo,Japan,175,73,Right,Right,Pitcher,1935,4,12
1456,,101457,Hara,Seiji,Japan,173,66,Right,Right,Pitcher,1935,4,17
1457,,101458,Tanaka,Kusuo,Japan,178,81,Right,Right,Right fielder,1935,4,24
1458,,101459,Akimoto,Yusaku,Japan,170,70,Right,Right,Pitcher,1935,6,30
1459,,101460,Masuda,Mitsugu,Japan,168,60,Right,Right,Catcher,1935,7,5
1460,,101461,Yana,Nobuo,Japan,178,68,Right,Right,Pitcher,1935,7,19
1461,,101462,Otake,Hitoshi,Japan,178,81,Left,Left,Right fielder,1935,8,18
1462,,101463,Oi,Mitsuo,Japan,173,64,Right,Right,Pitcher,1935,8,25
1463,,101464,Hayami,Yoshihiko,Japan,183,75,Left,Left,Pinch Hitter,1935,9,8
1464,,101465,Watanabe,Mitsuaki,Japan,170,64,Left,Left,Left fielder,1935,9,20
1465,,101466,Nishigaki,Hajime,Japan,173,64,Right,Right,Pitcher,1935,9,25
1466,,101467,Nishi,Isoroku,Japan,175,64,Right,Right,Pitcher,1935,10,16
1467,,101468,Arasuna,Tadashi,Japan,175,66,Right,Right,Pitcher,1935,11,26
1468,,101469,Dobashi,Masayuki,Japan,178,78,Right,Right,Pitcher,1935,12,5
1469,,101470,Tamura,Tomoyoshi,Japan,173,68,Right,Right,Left fielder,1936,1,5
1470,,101471,Onuma,Kiyoshi,Japan,178,68,Right,Right,Pitcher,1936,3,12
1471,,101472,Minori,Toshishige,Japan,170,68,Right,Right,Pinch Hitter,1936,4,8
1472,,101473,Totoki,Keishi,Japan,170,70,Left,Left,Right fielder,1936,4,25
1473,,101474,Kimura,Sachio,Japan,173,68,Right,Right,First baseman,1936,6,29
1474,,101475,Akutsu,Yoshio,Japan,178,65,Left,Left,Pitcher,1936,7,11
1475,,101476,Ugari,Michio,Japan,178,78,Right,Right,Pitcher,1936,7,14
1476,,101477,Sato,Takanori,Japan,173,73,Right,Right,Pitcher,1936,7,25
1477,,101478,Nagamitsu,Tsugunao,Japan,173,72,Right,Right,Pitcher,1936,8,5
1478,,101479,Umemoto,Masayuki,Japan,178,73,Right,Right,Pitcher,1936,8,10
1479,,101480,Muto,Teruaki,Japan,170,70,Right,Right,Catcher,1936,8,25
1480,,101481,Hirose,Yoshinori,Japan,175,72,Right,Right,Center fielder,1936,8,27
1481,,101482,Kuroda,Tsutomu,Japan,180,70,Right,Right,Pitcher,1936,8,28
1482,,101483,Soejima,Tokito,Japan,175,67,Right,Right,Pitcher,1936,9,18
1483,,101484,Murata,Koichi,Japan,173,77,Right,Right,Catcher,1936,11,27
1484,,101485,Kigoro,Hiroyoshi,Japan,163,65,Right,Right,Shortstop,1937,1,2
1485,,101486,Nishio,Hiroshi,Japan,175,71,Right,Right,Pitcher,1937,2,1
1486,,101487,Wako,Tomoo,Japan,183,82,Right,Right,Pitcher,1937,4,5
1487,,101488,Matsui,Takeo,Japan,173,78,Right,Right,Pitcher,1937,4,9
1488,,101489,Tanabe,Yoshizo,Japan,173,75,Right,Right,First baseman,1937,4,12
1489,,101490,Kuroda,Yukio,Japan,183,81,Right,Right,Pinch Hitter,1937,4,13
1490,,101491,Hanazawa,Hideo,Japan,173,75,Right,Right,Pitcher,1937,4,20
1491,,101492,Sudo,Yutaka,Japan,173,73,Right,Right,Second baseman,1937,4,21
1492,,101493,Misao,Toru,Japan,175,78,Left,Left,Pinch Hitter,1937,4,26
1493,,101494,Tominaga,Tadao,Japan,180,73,Right,Right,Pitcher,1937,5,4
1494,,101495,Nishioka,Seikichi,Japan,173,76,Right,Right,Third baseman,1937,5,18
1495,,101496,Hamajima,Kiyomitsu,Japan,173,68,Right,Right,Pitcher,1937,5,19
1496,,101497,Masui,Makito,Japan,173,73,Switch,Left,Pitcher,1937,5,24
1497,,101498,Makino,Noboru,Japan,175,70,Right,Right,Pitcher,1937,6,5
1498,,101499,Inao,Kazuhisa,Japan,180,80,Right,Right,Pitcher,1937,6,10
1499,,101500,Imaizumi,Kiichiro,Japan,173,67,Right,Right,Right fielder,1937,6,24
1500,,101501,Komai,Tetsuo,,176,70,Right,Right,Pitcher,1937,7,13
1501,,101502,Ito,Koshiro,Japan,173,70,Left,Left,Right fielder,1937,7,28
1502,,101503,Yoshihara,Taketoshi,Japan,173,73,Left,Left,Pitcher,1937,7,29
1503,,101504,Tomishima,Goro,Japan,173,73,Right,Left,Pitcher,1937,7,31
1504,,101505,Fujimoto,Katsumi,Japan,175,77,Right,Right,First baseman,1937,8,8
1505,,101506,Izaki,Kinya,Japan,183,70,Right,Left,Pitcher,1937,8,13
1506,,101507,Kikuchi,Akiho,Japan,175,66,Right,Right,Second baseman,1937,9,1
1507,,101508,Anan,Junichi,Japan,173,66,Right,Right,Third baseman,1937,9,2
1508,,101509,Doi,Shosuke,Japan,173,70,Right,Right,Shortstop,1937,9,3
1509,,101510,Katsuura,Masamoto,Japan,173,68,Right,Right,Pinch Hitter,1937,9,13
1510,,101511,Yamamoto,Hachiro,Japan,173,65,Right,Right,Center fielder,1937,9,17
1511,,101512,Kido,Yoshinori,Japan,170,70,Right,Right,Pitcher,1937,9,18
1512,,101513,Nagahira,Isao,Japan,170,62,Right,Right,Pitcher,1937,10,7
1513,,101514,Shinbo,Takamasa,Japan,175,78,Right,Right,Pinch Hitter,1937,11,12
1514,,101515,Nishihara,Kyoji,Japan,178,72,Right,Right,Pitcher,1937,11,17
1515,,101516,Hamada,Koji,Japan,175,75,Right,Right,Pinch Hitter,1937,12,2
1516,,101517,Hirata,Akira,Japan,170,71,Right,Right,Pinch Hitter,1937,12,10
1517,,101518,Hata,Takayuki,Japan,175,82,Left,Left,Pitcher,1937,12,24
1518,,101519,Sakazaki,Kazuhiko,Japan,175,77,Left,Left,Right fielder,1938,1,5
1519,,101520,Yoneda,Tetsuya,Japan,180,87,Right,Right,Pitcher,1938,3,3
1520,,101521,Toyota,Minoru,Japan,183,71,Right,Right,Pitcher,1938,3,20
1521,,101522,Kunugi,Yoshiyuki,Japan,173,68,Right,Right,Pitcher,1936,,
1522,,101523,Fujita,Motoshi,Japan,173,64,Right,Right,Pitcher,1931,8,7
1523,,101524,Hanai,Yu,Japan,165,78,Left,Left,Right fielder,1932,1,9
1524,,101525,Matono,Yasunobu,Japan,175,68,Right,Right,Pinch Hitter,1932,9,9
1525,,101526,Hashimoto,Stanley,United States,176,75,Right,Right,First baseman,1932,11,5
1526,,101527,Arai,Takeshi,China,170,65,Right,Right,Pitcher,1934,1,1
1527,,101528,Nakano,Kenichi,Japan,173,67,Right,Right,Shortstop,1934,3,21
1528,,101529,Iko,Teruo,Japan,173,77,Left,Left,Left fielder,1934,4,9
1529,,101530,Saida,Tadatoshi,Japan,173,76,Right,Right,Right fielder,1934,4,11
1530,,101531,Moroki,Sukehiro,Japan,173,70,Right,Right,Center fielder,1934,4,19
1531,,101532,Sakamoto,Moriaki,Japan,176,80,Right,Right,Left fielder,1934,5,5
1532,,101533,Hirai,Yoshiaki,Japan,168,60,Right,Right,Shortstop,1934,5,6
1533,,101534,Yato,Takao,Japan,173,73,Right,Right,Right fielder,1934,6,25
1534,,101535,Azuma,Minoru,Japan,175,71,Left,Left,Pitcher,1934,7,17
1535,,101536,Hatanaka,Yoshio,Japan,173,75,Right,Right,Second baseman,1934,7,20
1536,,101537,Esaki,Teruo,Japan,185,77,Right,Right,Pitcher,1934,7,21
1537,,101538,Fukuda,Hirofumi,Japan,180,77,Right,Right,Right fielder,1934,7,31
1538,,101539,Katsuramoto,Kazuo,Japan,173,84,Right,Right,Left fielder,1934,9,5
1539,,101540,Hino,Yoshizumi,Japan,168,68,Right,Right,Pinch Hitter,1934,9,21
1540,,101541,Kimura,Tamotsu,Japan,175,75,Right,Right,Pitcher,1934,9,24
1541,,101542,Igawa,Yoshinori,Japan,168,68,Left,Left,Right fielder,1934,10,8
1542,,101543,Ogi,Takao,Japan,178,81,Right,Right,Pinch Hitter,1934,12,6
1543,,101544,Shimada,Yuji,Japan,175,68,Left,Left,Pinch Hitter,1935,1,1
1544,,101545,Honda,Masahiro,Japan,168,73,Right,Right,Pinch Hitter,1935,1,2
1545,,101546,Hitomi,Takeo,Japan,178,65,Right,Right,Third baseman,1935,1,5
1546,,101547,Kobuchi,Taisuke,Japan,178,83,Right,Right,First baseman,1935,1,9
1547,,101548,Nishida,Minoru,Japan,173,67,Right,Right,Pitcher,1935,1,24
1548,,101549,Sekiguchi,Ichiro,Japan,175,77,Left,Left,Pitcher,1935,2,19
1549,,101550,Nakata,Yoshihiro,Japan,178,78,Right,Right,Left fielder,1935,2,22
1550,,101551,Tagiri,Katsuyuki,Japan,165,68,Right,Right,Pinch Hitter,1935,2,27
1551,,101552,Yoshikawa,Hisaichi,Japan,170,65,Right,Left,Pitcher,1935,3,14
1552,,101553,Yoshida,Katsutoyo,Japan,173,78,Right,Right,Center fielder,1935,3,21
1553,,101554,Yamamoto,Aran,United States,182,81,Right,Right,First baseman,1935,4,12
1554,,101555,Kato,Katsumi,Japan,173,68,Right,Right,Catcher,1935,6,13
1555,,101556,Yokoyama,Kunio,Japan,175,68,Right,Right,Pitcher,1935,8,8
1556,,101557,Inagaki,Masao,Japan,178,70,Right,Right,Second baseman,1935,8,19
1557,,101558,Kitano,Tsutomu,Japan,175,68,Right,Right,Pitcher,1935,8,24
1558,,101559,Nakamura,Kazuomi,Japan,165,60,Right,Right,Pitcher,1935,9,16
1559,,101560,Inoue,Tadayuki,Japan,180,85,Right,Right,First baseman,1935,10,25
1560,,101561,Tomiyama,Hiroshi,Japan,178,76,Right,Right,Catcher,1936,1,1
1561,,101562,Ota,Fumitaka,Japan,175,73,Right,Right,Left fielder,1936,2,8
1562,,101563,Tanaka,Takashi,Japan,173,65,Right,Right,Catcher,1936,4,11
1563,,101564,Kawaguchi,Namio,Japan,173,68,Right,Right,Shortstop,1936,5,19
1564,,101565,Mizuno,Sadao,Japan,173,65,Right,Right,Catcher,1936,7,4
1565,,101566,Urata,Naoji,Japan,175,66,Right,Right,Catcher,1936,9,8
1566,,101567,Negoro,Hiromitsu,Japan,170,73,Right,Right,Catcher,1936,9,24
1567,,101568,Ishikawa,Yoshiteru,Japan,175,80,Right,Right,Pitcher,1936,11,26
1568,,101569,Shimazu,Mitsuru,Japan,183,83,Right,Right,Pinch Hitter,1937,1,5
1569,,101570,Shino,Sukehiro,Japan,170,68,Right,Right,Pinch Hitter,1937,1,27
1570,,101571,Matsuura,Michio,Japan,175,71,Right,Right,Pitcher,1937,5,7
1571,,101572,Fukita,Toshiaki,Japan,180,78,Right,Right,Pitcher,1937,6,9
1572,,101573,Nishimoto,Michinori,Japan,170,60,Right,Right,Pitcher,1937,7,16
1573,,101574,Kawahara,Kiminaga,Japan,178,67,Right,Right,Pitcher,1937,9,1
1574,,101575,Goto,Michinobu,Japan,173,71,Left,Right,Center fielder,1937,10,21
1575,,101576,Saionji,Akio,Japan,170,68,Right,Right,Third baseman,1937,10,31
1576,,101577,Nishioka,Shuji,Japan,183,75,Right,Right,Pinch Hitter,1937,11,20
1577,,101578,Kashiwagi,Kunio,Japan,173,67,Left,Left,Pitcher,1937,11,23
1578,,101579,Ishikawa,Keiya,Japan,175,77,Right,Right,Pinch Hitter,1937,12,8
1579,,101580,Mukai,Kakuzo,Japan,175,71,Right,Right,Pitcher,1937,12,15
1580,,101581,Baba,Shohei,Japan,198,90,Right,Right,Pitcher,1938,1,23
1581,,101582,Kajimoto,Yasuo,Japan,178,65,Right,Right,Pitcher,1938,2,25
1582,,101583,Takahashi,Masakatsu,Japan,178,68,Left,Left,Pitcher,1938,2,26
1583,,101584,Fujimoto,Shin,Japan,173,64,Right,Right,Shortstop,1938,3,31
1584,,101585,Murata,Genichi,Japan,173,67,Right,Right,Pitcher,1938,4,10
1585,,101586,Fujimoto,Shoichi,Japan,178,75,Right,Right,Pitcher,1938,4,11
1586,,101587,Hirota,Isamu,Japan,178,68,Right,Right,Pitcher,1938,4,24
1587,,101588,Murayama,Yasunobu,Japan,175,68,Right,Right,Pitcher,1938,5,29
1588,,101589,Shibano,Tadao,Japan,175,78,Right,Right,Shortstop,1938,6,21
1589,,101590,Yamamoto,Yukiyoshi,Japan,175,73,Right,Right,Pinch Hitter,1938,7,1
1590,,101591,Tsuta,Yukio,Japan,173,72,Right,Right,Pitcher,1938,7,5
1591,,101592,Miyazawa,Shigeo,Japan,170,67,Left,Left,Pinch Hitter,1938,7,7
1592,,101593,Kimura,Gunji,Japan,173,67,Right,Right,Shortstop,1938,7,7
1593,,101594,Saito,Yoshio,Japan,178,70,Left,Left,Pitcher,1938,7,9
1594,,101595,Tsuge,Yasuyuki,Japan,168,62,Right,Right,Shortstop,1938,7,20
1595,,101596,Miura,Kiyohiro,Japan,180,82,Right,Right,Pitcher,1938,9,2
1596,,101597,Sakaguchi,Shunichi,Japan,173,75,Right,Right,Pitcher,1938,9,5
1597,,101598,Nakamura,Minoru,Japan,175,75,Right,Right,Pitcher,1938,9,28
1598,,101599,Kamidoi,Katsutoshi,Japan,170,60,Right,Right,Pitcher,1938,10,5
1599,,101600,Tatsuichi,Kunisuke,Japan,170,60,Right,Right,Second baseman,1938,10,6
1600,,101601,Namiki,Teruo,Japan,173,77,Left,Left,Center fielder,1938,11,15
1601,,101602,Daigo,Takeo,Japan,180,80,Right,Right,Catcher,1938,11,15
1602,,101603,Yamaguchi,Keiichi,Japan,175,73,Right,Right,Pinch Hitter,1938,12,7
1603,,101604,Koya,Toshio,Japan,175,68,Right,Right,Pitcher,1938,12,28
1604,,101605,Fukuzuka,Katsuya,Japan,173,70,Right,Right,Catcher,1939,1,5
1605,,101606,Kido,Norifumi,Japan,183,75,Right,Right,Third baseman,1939,3,5
1606,,101607,Kamata,Minoru,Japan,178,75,Right,Right,Second baseman,1939,3,8
1607,,101608,Umeno,Chikashi,Japan,173,65,Left,Left,Pitcher,1939,3,18
1608,,101609,Handa,Haruo,United States,170,63,Right,Right,Second baseman,1931,4,20
1609,,101610,Ladra,Jack,United States,175,77,Right,Right,Center fielder,1933,4,11
1610,,101611,Suzuki,Takashi,Japan,175,64,Left,Left,Pitcher,1933,9,22
1611,,101612,Morinaga,Katsuharu,Japan,173,70,Left,Right,Right fielder,1934,4,5
1612,,101613,Mimoto,Takeji,Japan,178,75,Right,Right,Pitcher,1934,7,15
1613,,101614,Suzuki,Yoshifumi,Japan,173,73,Right,Right,Pinch Hitter,1934,8,15
1614,,101615,Yamada,Kozo,Japan,178,78,Right,Right,Pitcher,1934,9,1
1615,,101616,Kureyama,Yoshio,Japan,175,77,Right,Right,Right fielder,1934,9,6
1616,,101617,Harada,Matsuru,Japan,170,68,Right,Right,Shortstop,1934,9,27
1617,,101618,Nanba,Shojiro,Japan,173,75,Right,Right,Pinch Hitter,1935,2,19
1618,,101619,Doki,Michio,Japan,178,71,Right,Right,Pitcher,1935,4,6
1619,,101620,Okada,Tadahiro,Japan,175,75,Right,Right,Pitcher,1935,4,26
1620,,101621,Sakurai,Kaoru,Japan,178,72,Right,Right,Pitcher,1935,4,26
1621,,101622,Haido,Norio,Japan,175,60,Right,Right,Pitcher,1935,5,2
1622,,101623,Sugiura,Tadashi,Japan,175,71,Right,Right,Pitcher,1935,9,17
1623,,101624,Kosaka,Yoshitaka,Japan,173,73,Right,Right,Second baseman,1935,10,12
1624,,101625,Saito,Kiyohiro,Japan,173,67,Right,Right,Pitcher,1935,10,22
1625,,101626,Motoyashiki,Kingo,Japan,168,67,Right,Right,Shortstop,1935,10,31
1626,,101627,Mori,Toru,China,173,95,Right,Right,Right fielder,1935,11,3
1627,,101628,Nagashima,Shigeo,Japan,178,76,Right,Right,Third baseman,1936,2,20
1628,,101629,Kondo,Kazuhiko,Japan,178,78,Left,Left,Center fielder,1936,3,2
1629,,101630,Hiraiwa,Tsuguo,Japan,183,73,Right,Right,Catcher,1936,3,25
1630,,101631,Koba,Takeshi,Japan,170,70,Right,Right,Shortstop,1936,4,22
1631,,101632,Kawano,Tadashi,Japan,175,64,Right,Right,Pinch Hitter,1936,5,29
1632,,101633,Suemori,Hoten,Japan,173,68,Right,Right,Pinch Hitter,1936,6,18
1633,,101634,Miyamoto,Kazuyoshi,Japan,175,68,Right,Right,Pitcher,1936,10,18
1634,,101635,Uchikoshi,Toshihiko,Japan,180,86,Right,Right,Pinch Hitter,1936,11,30
1635,,101636,Ishii,Noboru,Japan,170,65,Right,Right,Third baseman,1937,7,23
1636,,101637,Takeshita,Motoaki,Japan,168,70,Right,Right,Catcher,1937,8,26
1637,,101638,Hiroshima,Naoyasu,Japan,175,75,Right,Right,Pitcher,1937,11,1
1638,,101639,Akai,Katsutoshi,Japan,173,67,Right,Right,Pitcher,1937,11,1
1639,,101640,Doi,Yutaka,Japan,175,78,Left,Left,Pitcher,1937,11,1
1640,,101641,Iishi,Hirokazu,Japan,180,71,Right,Right,Pinch Hitter,1937,11,23
1641,,101642,Mihara,Takuzo,Japan,175,73,Right,Right,Pinch Hitter,1938,2,5
1642,,101643,Ishigami,Shigeo,Japan,173,65,Right,Right,Second baseman,1938,3,23
1643,,101644,Kikuchi,Takekazu,Japan,173,67,Right,Right,Pitcher,1938,4,2
1644,,101645,Akaike,Akitoshi,Japan,178,73,Right,Right,Pinch Hitter,1938,5,1
1645,,101646,Arai,Jokichi,Japan,180,71,Right,Right,Pitcher,1938,5,21
1646,,101647,Saino,Isao,Japan,173,71,Right,Right,Pitcher,1938,5,28
1647,,101648,Takeshita,Mitsuo,Japan,173,75,Right,Right,Catcher,1938,6,9
1648,,101649,Nakamoto,Fujio,Japan,173,77,Right,Right,Pitcher,1938,6,13
1649,,101650,Hoshiyama,Shintoku,Japan,180,76,Left,Left,First baseman,1938,7,7
1650,,101651,Imazu,Mitsuo,Japan,168,68,Right,Right,Shortstop,1938,7,8
1651,,101652,Mihira,Haruki,Japan,173,71,Left,Left,Pitcher,1938,7,26
1652,,101653,Sato,Yoshio,Japan,183,75,Right,Right,Pitcher,1938,8,1
1653,,101654,Shimatani,Isao,Japan,173,66,Right,Right,Pitcher,1938,8,27
1654,,101655,Watarai,Sumio,Japan,178,75,Right,Right,Pinch Hitter,1938,9,4
1655,,101656,Miyake,Takao,Japan,173,67,Right,Right,Pinch Hitter,1938,10,1
1656,,101657,Tomoto,Yukio,Japan,173,67,Right,Right,Shortstop,1938,10,10
1657,,101658,Yamanomoto,Tadashi,Japan,178,77,Right,Right,Pitcher,1938,10,12
1658,,101659,Koda,Masaru,Japan,183,73,Right,Right,Pitcher,1938,11,2
1659,,101660,Motegi,Tadayuki,Japan,183,75,Left,Left,Pitcher,1938,11,17
1660,,101661,Shikita,Shinichi,Japan,170,75,Right,Right,Catcher,1938,12,3
1661,,101662,Tanino,Akira,Japan,175,72,Left,Left,Pinch Hitter,1938,12,10
1662,,101663,Kuwabara,Shoji,Japan,165,68,Right,Right,Pitcher,1939,2,5
1663,,101664,Haraigawa,Masatoshi,Japan,175,73,Right,Right,Pitcher,1939,3,1
1664,,101665,Tokaji,Masao,Japan,175,71,Right,Right,Catcher,1939,4,17
1665,,101666,Kimura,Katsuo,Japan,178,77,Right,Right,Second baseman,1939,4,25
1666,,101667,Honma,Masaru,Japan,183,72,Right,Right,Pitcher,1939,5,1
1667,,101668,Ito,Mamoru,Japan,175,65,Right,Right,Pinch Hitter,1939,5,2
1668,,101669,Yokochi,Yoshimatsu,Japan,178,65,Right,Right,Shortstop,1939,5,2
1669,,101670,Ishii,Shigeo,Japan,180,77,Right,Right,Pitcher,1939,5,6
1670,,101671,Yamane,Toshiaki,Japan,178,75,Right,Right,Pinch Hitter,1939,5,7
1671,,101672,Osada,Hiroyuki,Japan,178,70,Right,Left,Pitcher,1939,6,3
1672,,101673,Nagai,Toru,Japan,175,71,Left,Left,Pitcher,1939,6,14
1673,,101674,Shimada,Gentaro,Japan,178,83,Right,Right,Pitcher,1939,8,25
1674,,101675,Inagaki,Tadami,Japan,178,73,Right,Right,Pitcher,1939,10,12
1675,,101676,Hiraide,Yoshio,Japan,180,75,Left,Left,Pitcher,1939,11,23
1676,,101677,Shiozu,Yoshio,Japan,178,80,Right,Right,Center fielder,1939,11,25
1677,,101678,Toi,Goro,Japan,180,85,Left,Left,First baseman,1939,12,4
1678,,101679,Takano,Kazuhiko,Japan,180,72,Right,Right,Pitcher,1939,12,18
1679,,101680,Kishi,Teruo,Japan,173,68,Right,Right,Center fielder,1940,1,11
1680,,101681,Makita,Masahiko,Japan,183,73,Left,Left,Pitcher,1940,1,13
1681,,101682,Komatsu,Toshihiro,Japan,173,71,Left,Left,Pitcher,1940,1,13
1682,,101683,Aizawa,Kuniaki,Japan,168,60,Right,Right,Pitcher,1940,1,19
1683,,101684,Takada,Shigenobu,Japan,175,71,Right,Right,Pinch Hitter,1940,2,22
1684,,101685,Alexander,Bob,Canada,188,93,Right,Right,Pitcher,1922,8,7
1685,,101686,Mickens,Glenn,United States,183,79,Right,Right,Pitcher,1930,7,26
1686,,101687,Sardinha,John,United States,181,74,Right,Right,Pitcher,1931,12,21
1687,,101688,Yamazaki,Hiromi,Japan,173,68,Right,Right,Pinch Hitter,1932,10,9
1688,,101689,Kitagawa,Yoshio,Japan,180,68,Right,Right,Pitcher,1932,10,18
1689,,101690,Bottler,Ron,United States,185,82,Right,Right,Pitcher,1933,8,21
1690,,101691,Ito,Yoshiaki,Japan,175,71,Left,Left,Pitcher,1933,12,30
1691,,101692,Furukawa,Keizo,Japan,168,75,Right,Right,Catcher,1934,4,25
1692,,101693,Yokoyama,Masahiro,Japan,173,72,Right,Right,Left fielder,1935,2,18
1693,,101694,Kanemitsu,Hidenori,Japan,173,80,Left,Right,Left fielder,1935,6,2
1694,,101695,Imai,Yasuo,Japan,180,78,Left,Left,First baseman,1935,9,8
1695,,101696,Nakamura,Shuichiro,Japan,173,78,Right,Right,Second baseman,1935,11,12
1696,,101697,Kawaratani,Yoshihiro,Japan,178,73,Right,Right,Catcher,1936,3,21
1697,,101698,Tatsumi,Hajimu,Japan,173,72,Left,Left,Pitcher,1936,4,8
1698,,101699,Kondo,Haruhiko,Japan,175,65,Right,Right,Center fielder,1936,4,27
1699,,101700,Okitsu,Tatsuo,Japan,180,83,Right,Right,Third baseman,1936,5,19
1700,,101701,Kataoka,Hiroo,Japan,173,70,Right,Right,Catcher,1936,6,15
1701,,101702,Kudo,Masaaki,Japan,173,64,Right,Right,Third baseman,1936,7,21
1702,,101703,Tsuji,Takashi,Japan,175,72,Right,Right,Pinch Hitter,1936,7,30
1703,,101704,Shimada,Yukio,Japan,173,68,Left,Left,First baseman,1936,8,18
1704,,101705,Yanagida,Toshio,Japan,178,72,Right,Right,Left fielder,1936,8,18
1705,,101706,Matsushita,Hidefumi,Japan,175,72,Right,Right,Shortstop,1936,9,1
1706,,101707,Akagi,Kenichi,Japan,170,71,Left,Left,Pinch Hitter,1936,9,28
1707,,101708,Kono,Yasuo,Japan,173,76,Right,Right,First baseman,1936,11,25
1708,,101709,Kobayashi,Hyotaro,Japan,168,77,Right,Right,Pinch Hitter,1936,12,10
1709,,101710,Murayama,Minoru,Japan,175,83,Right,Right,Pitcher,1936,12,10
1710,,101711,Kuwata,Takeshi,Japan,175,87,Right,Right,Third baseman,1937,1,5
1711,,101712,Ueda,Toshiharu,Japan,175,78,Right,Right,Catcher,1937,1,18
1712,,101713,Okano,Kyuichi,Japan,178,71,Right,Right,Pitcher,1937,1,25
1713,,101714,Kanehiko,Eitoku,Japan,178,72,Right,Right,Pitcher,1937,1,27
1714,,101715,Ando,Haruhisa,Japan,173,84,Right,Right,Pitcher,1937,4,3
1715,,101716,I,Hiroo,Japan,178,67,Right,Right,Pitcher,1937,5,2
1716,,101717,Kondo,Mitsuaki,Japan,170,73,Left,Left,Pitcher,1937,6,21
1717,,101718,Nakamura,Tsunetoshi,Japan,168,68,Right,Right,Pitcher,1937,6,29
1718,,101719,Kaoku,Ryuzo,Japan,183,88,Right,Right,Right fielder,1937,7,15
1719,,101720,Tanaka,Kihachiro,Japan,175,71,Right,Right,Pitcher,1937,7,26
1720,,101721,Eto,Shinichi,Japan,178,80,Right,Right,Left fielder,1937,10,6
1721,,101722,Aso,Saneo,Japan,168,81,Right,Right,Shortstop,1937,12,17
1722,,101723,Sakai,Katsuji,Japan,180,72,Right,Right,Pitcher,1938,3,21
1723,,101724,Seto,Akihiko,Japan,178,68,Right,Right,Catcher,1938,6,18
1724,,101725,Nakajima,Junichi,Japan,180,77,Right,Right,Pitcher,1938,6,18
1725,,101726,Shirano,Kiyomi,Japan,175,78,Right,Right,First baseman,1938,11,20
1726,,101727,Nagai,Susumu,Japan,180,81,Right,Right,Second baseman,1939,5,2
1727,,101728,Maeda,Masuho,Japan,178,77,Right,Right,Third baseman,1939,5,24
1728,,101729,Ishida,Hirozo,Japan,183,77,Right,Right,Center fielder,1939,7,10
